File_Type,Vessel_Code,Cruise_Number,Species,collection,Region,Read_Code,Reader,Tester,Read_Age,Test_Age,Final_Age,Date_Released,date_read,Latitude,Longitude,RACE_Code,common_name
REFM,A050,9138,301,B30104B,AI,2,G,A,22,21,21,12/22/2005,10/25/2005,52.4833,174.9,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,18,20,20,12/22/2005,10/25/2005,52.25,175.1166,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,13,13,13,12/22/2005,10/25/2005,52.2833,-172.8,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,10,10,10,12/22/2005,10/25/2005,52.2833,-172.8,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,17,17,17,12/22/2005,10/25/2005,52.4666,174.9333,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,20,20,20,12/22/2005,10/25/2005,52.2666,175.2,30060,PACIFIC OCEAN PERCH
REFM,A050,9138,301,B30104B,AI,2,G,A,10,11,10,12/22/2005,10/25/2005,51.5,178.5166,30060,PACIFIC OCEAN PERCH
RACE,23,200001,307,23200001307,AI,2,P,A,29,33,33,10/11/2005,10/4/2004,51.8395,-173.9218,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,27,29,27,10/11/2005,10/4/2004,52.6269,172.8104,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,4,3,3,10/11/2005,10/4/2004,53.7243,-166.8919,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,20,24,24,10/11/2005,10/4/2004,51.8048,-174.5653,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,41,47,47,10/11/2005,10/4/2004,53.0549,-169.0941,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,18,18,18,10/11/2005,10/4/2004,51.541,-176.6219,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,32,35,35,10/11/2005,10/4/2004,53.6741,-167.5344,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,63,62,63,10/11/2005,10/4/2004,53.6741,-167.5344,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,35,33,35,10/11/2005,10/4/2004,53.6741,-167.5344,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,41,44,44,10/11/2005,10/4/2004,53.6741,-167.5344,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,23,35,35,10/11/2005,10/4/2004,51.6593,-178.4924,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,31,38,38,10/11/2005,10/4/2004,52.7832,-170.69,30050,ROUGHEYE ROCKFISH
RACE,23,200001,307,23200001307,AI,2,P,A,32,33,32,10/11/2005,10/4/2004,52.8247,-170.5714,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,27,25,27,10/11/2005,3/17/2005,53.8106,-167.2995,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,18,17,18,10/11/2005,3/17/2005,53.8106,-167.2995,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,23,22,23,10/11/2005,3/17/2005,53.8106,-167.2995,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,34,38,37,10/11/2005,3/17/2005,52.2942,-173.0996,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,36,41,37,10/11/2005,3/17/2005,52.2844,-173.248,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,87,104,100,10/11/2005,3/17/2005,53.814,-167.294,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,12,12,12,10/11/2005,3/17/2005,53.399,-168.7015,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,22,18,18,10/11/2005,3/17/2005,53.399,-168.7015,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,44,51,44,10/11/2005,3/17/2005,52.529,-172.1,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,46,34,40,10/11/2005,3/17/2005,52.4261,-170.5243,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,75,73,75,10/11/2005,3/17/2005,53.814,-167.294,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,24,24,24,10/11/2005,3/17/2005,53.814,-167.294,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,24,23,24,10/11/2005,3/17/2005,52.4261,-170.5243,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,28,53,36,10/11/2005,3/17/2005,52.4261,-170.5243,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,30,34,32,10/11/2005,3/17/2005,52.4261,-170.5243,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,24,24,24,10/11/2005,3/17/2005,53.1084,-169.8431,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,18,19,18,10/11/2005,3/17/2005,51.5955,-176.3442,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,31,35,29,10/11/2005,3/17/2005,53.2116,-169.7378,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,22,25,25,10/11/2005,3/17/2005,53.814,-167.294,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,34,38,35,10/11/2005,3/17/2005,52.2485,-171.698,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,22,26,24,10/11/2005,3/17/2005,52.4065,-170.6206,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,19,13,18,10/11/2005,3/17/2005,54.186,-166.2955,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,12,13,12,10/11/2005,3/17/2005,53.399,-168.7015,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,1,D,A,30,32,30,10/11/2005,3/17/2005,53.814,-167.294,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,19,21,20,10/11/2005,3/17/2005,53.8106,-167.2995,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,24,24,24,10/11/2005,3/17/2005,53.2116,-169.7378,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,D,A,35,37,35,10/11/2005,3/17/2005,52.0604,-171.8035,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,16,18,18,10/11/2005,3/28/2005,51.4593,-178.4612,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,32,33,32,10/11/2005,3/28/2005,51.9242,178.2498,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,18,19,18,10/11/2005,3/28/2005,51.5644,-177.6006,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,13,14,13,10/11/2005,3/28/2005,52.4591,179.8165,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,16,16,16,10/11/2005,3/28/2005,51.6057,-178.8612,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,31,32,31,10/11/2005,3/28/2005,51.9056,176.6003,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,40,36,36,10/11/2005,3/28/2005,51.5644,-177.6006,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,30,28,30,10/11/2005,3/28/2005,51.5644,-177.6006,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,39,40,39,10/11/2005,3/28/2005,51.5644,-177.6006,30050,ROUGHEYE ROCKFISH
RACE,94,200001,307,94200001307,AI,2,I,A,43,38,40,10/11/2005,3/28/2005,51.5644,-177.6006,30050,ROUGHEYE ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,8,8,8,5/31/2006,5/10/2006,54.6,-160.1106,30420,NORTHERN ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,7,6,7,5/31/2006,5/10/2006,58.696,-152.5971,30420,NORTHERN ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,27,30,31,5/31/2006,5/10/2006,58.6395,-150.4172,30420,NORTHERN ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,12,13,14,5/31/2006,5/10/2006,58.7204,-149.9629,30420,NORTHERN ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,32,35,34,5/31/2006,5/10/2006,58.8492,-149.2158,30420,NORTHERN ROCKFISH
RACE,147,200501,303,147200501303,GOA,2,A,I,16,16,16,5/31/2006,5/10/2006,59.2778,-149.2186,30420,NORTHERN ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,33,33,33,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,42,40,42,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,32,22,21,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,27,22,23,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,26,30,29,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,33,32,33,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,28,29,28,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,42,38,42,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,50,46,50,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,32,36,32,5/31/2006,5/8/2006,53.0038,-167.2472,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,9,10,9,5/31/2006,5/8/2006,54.4167,-161.931,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,9,9,9,5/31/2006,5/8/2006,54.6352,-162.5972,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,10,10,10,5/31/2006,5/8/2006,54.8168,-161.3718,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,26,22,25,5/31/2006,5/8/2006,54.6415,-158.4095,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,16,17,16,5/31/2006,5/8/2006,54.6415,-158.4095,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,15,14,15,5/31/2006,5/8/2006,55.3593,-158.6248,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,18,12,16,5/31/2006,5/8/2006,55.3593,-158.6248,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,8,6,9,5/31/2006,5/8/2006,55.3593,-158.6248,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,12,12,12,5/31/2006,5/8/2006,55.6655,-159.0112,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,42,40,42,5/31/2006,5/8/2006,55.0433,-157.1228,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,23,22,23,5/31/2006,5/8/2006,55.7203,-155.0807,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,36,37,36,5/31/2006,5/8/2006,55.7203,-155.0807,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,5,6,6,5/31/2006,5/8/2006,55.6077,-155.937,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,19,17,17,5/31/2006,5/8/2006,56.0298,-156.2387,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,A,I,10,10,10,5/31/2006,5/8/2006,56.3323,-157.0878,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,16,12,16,5/31/2006,5/25/2005,56.9572,-155.7948,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,17,17,17,5/31/2006,5/25/2005,56.9572,-155.7948,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,9,10,9,5/31/2006,5/25/2005,57.6465,-154.9857,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,32,33,32,5/31/2006,5/25/2005,57.6465,-154.9857,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,29,33,28,5/31/2006,5/25/2005,57.7472,-154.3743,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,11,11,5/31/2006,5/25/2005,57.1285,-152.7495,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,10,10,5/31/2006,5/25/2005,56.9288,-153.4925,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,4,6,6,5/31/2006,5/25/2005,56.0943,-154.0417,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,10,10,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,12,10,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,14,14,14,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,7,6,8,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,10,10,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,5,5,5,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,4,4,4,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,4,4,4,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,10,11,11,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,2,4,4,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,11,10,11,5/31/2006,5/25/2005,56.1418,-153.5603,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,36,34,36,5/31/2006,5/25/2005,57.5012,-150.1532,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,11,12,11,5/31/2006,5/25/2005,59.6642,-148.375,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,13,14,13,5/31/2006,5/25/2005,59.6642,-148.375,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,8,9,9,5/31/2006,5/25/2005,59.6642,-148.375,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,15,14,15,5/31/2006,5/25/2005,59.5622,-148.0262,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,14,14,14,5/31/2006,5/25/2005,59.5622,-148.0262,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,14,14,14,5/31/2006,5/25/2005,59.5622,-148.0262,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,6,6,6,5/31/2006,5/25/2005,59.6432,-147.5322,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,8,8,8,5/31/2006,5/25/2005,59.6432,-147.5322,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,6,6,6,5/31/2006,5/25/2005,59.6432,-147.5322,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,2,3,3,5/31/2006,5/25/2005,59.6432,-147.5322,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,23,20,23,5/31/2006,5/25/2005,59.5595,-147.2078,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,10,10,10,5/31/2006,5/25/2005,59.5595,-147.2078,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,13,13,13,5/31/2006,5/25/2005,59.5595,-147.2078,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,12,12,12,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,11,14,13,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,2,H,I,13,14,13,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,8,8,8,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,5,5,5,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,3,3,3,5/31/2006,5/25/2005,59.5362,-146.5378,30050,ROUGHEYE ROCKFISH
RACE,60,199301,307,60199301307,GOA,1,H,I,3,3,3,5/31/2006,5/25/2005,59.5552,-144.573,30050,ROUGHEYE ROCKFISH
REFM,A068,9915,303,B30305A,AI,2,P,A,21,22,22,5/31/2006,5/16/2006,52.6,174.7,30420,NORTHERN ROCKFISH
REFM,A068,9915,303,B30305A,AI,2,P,A,20,19,19,5/31/2006,5/16/2006,51.7,176.9833,30420,NORTHERN ROCKFISH
REFM,A068,9915,303,B30305A,AI,1,P,A,16,16,16,5/31/2006,5/16/2006,51.7,176.9833,30420,NORTHERN ROCKFISH
REFM,A276,9861,303,B30305A,AI,2,P,A,41,45,44,5/31/2006,5/16/2006,51.6666,175.7166,30420,NORTHERN ROCKFISH
REFM,A276,9861,303,B30305A,AI,2,P,A,23,22,23,5/31/2006,5/16/2006,51.6333,175.9,30420,NORTHERN ROCKFISH
REFM,A050,9539,303,B30305A,AI,2,P,A,38,36,36,5/31/2006,5/16/2006,52.8333,173.8,30420,NORTHERN ROCKFISH
REFM,A032,9859,303,B30305A,AI,2,P,A,10,11,9,5/31/2006,5/16/2006,52.1166,-175.9,30420,NORTHERN ROCKFISH
REFM,A004,9556,303,B30305A,AI,2,P,A,9,9,9,5/31/2006,5/16/2006,51.6166,-176.5666,30420,NORTHERN ROCKFISH
REFM,A078,9583,303,B30305A,AI,2,P,A,28,27,27,5/31/2006,5/16/2006,51.9166,177.9833,30420,NORTHERN ROCKFISH
REFM,A078,9583,303,B30305A,AI,2,P,A,17,18,18,5/31/2006,5/16/2006,51.9,178,30420,NORTHERN ROCKFISH
REFM,A072,9611,303,B30305A,AI,2,P,A,20,19,19,5/31/2006,5/16/2006,51.2833,179.15,30420,NORTHERN ROCKFISH
REFM,A072,9611,303,B30305A,AI,2,P,A,19,16,17,5/31/2006,5/16/2006,51.2833,179.15,30420,NORTHERN ROCKFISH
REFM,A072,9611,303,B30305A,AI,2,P,A,21,20,21,5/31/2006,5/16/2006,51.2833,179.15,30420,NORTHERN ROCKFISH
REFM,A032,9859,303,B30305A,AI,2,P,A,24,24,24,5/31/2006,5/16/2006,52.35,-174.6,30420,NORTHERN ROCKFISH
REFM,A110,10041,303,B30305A,AI,2,P,A,9,11,11,5/31/2006,5/16/2006,52.0333,174.75,30420,NORTHERN ROCKFISH
REFM,A639,9782,303,B30305A,BS,2,P,A,13,10,12,5/31/2006,5/16/2006,54.1,-166.4666,30420,NORTHERN ROCKFISH
REFM,A050,10004,303,B30305A,AI,1,P,A,45,43,45,5/31/2006,5/16/2006,51.6333,175.6,30420,NORTHERN ROCKFISH
REFM,A108,9938,303,B30305A,AI,2,P,A,35,36,35,5/31/2006,5/16/2006,52.1666,176.9833,30420,NORTHERN ROCKFISH
REFM,A108,9938,303,B30305A,AI,2,P,A,21,20,21,5/31/2006,5/16/2006,52.35,176.2166,30420,NORTHERN ROCKFISH
REFM,A034,9832,303,B30305A,BS,1,P,A,14,14,14,5/31/2006,5/16/2006,54.0833,-166.4666,30420,NORTHERN ROCKFISH
REFM,A276,9861,303,B30305A,AI,2,P,A,20,21,22,5/31/2006,5/16/2006,52.4333,-173.8166,30420,NORTHERN ROCKFISH
REFM,A066,10066,303,B30305A,AI,2,P,A,10,10,10,5/31/2006,5/16/2006,51.6833,175.8,30420,NORTHERN ROCKFISH
REFM,A110,10041,303,B30305A,AI,2,P,A,20,20,20,5/31/2006,5/16/2006,51.65,175.6333,30420,NORTHERN ROCKFISH
REFM,A276,10056,303,B30305A,AI,2,P,A,15,15,15,5/31/2006,5/16/2006,52.4833,175.4666,30420,NORTHERN ROCKFISH
REFM,A068,9915,301,b30105A,AI,2,G,P,7,6,6,5/31/2006,4/11/2006,51.3166,-179.4666,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,1,G,P,12,11,11,5/31/2006,4/11/2006,52.4,174.45,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,2,G,P,12,12,12,5/31/2006,4/11/2006,51.75,176.9666,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,1,G,P,21,21,21,5/31/2006,4/11/2006,51.75,176.9833,30060,PACIFIC OCEAN PERCH
REFM,A103,9757,301,b30105A,BS,2,G,P,70,68,70,5/31/2006,4/11/2006,58.5166,-174.4666,30060,PACIFIC OCEAN PERCH
REFM,A034,9756,301,b30105A,BS,1,G,P,19,21,21,5/31/2006,4/11/2006,55.9,-168.9,30060,PACIFIC OCEAN PERCH
REFM,A050,9841,301,b30105A,AI,2,G,P,20,21,20,5/31/2006,4/11/2006,51.55,-178.2,30060,PACIFIC OCEAN PERCH
REFM,A050,9841,301,b30105A,AI,2,G,P,16,16,16,5/31/2006,4/11/2006,51.55,-178.2,30060,PACIFIC OCEAN PERCH
REFM,A110,9573,301,b30105A,AI,2,G,P,19,18,18,5/31/2006,4/11/2006,51.9333,178.2833,30060,PACIFIC OCEAN PERCH
REFM,A262,9564,301,b30105A,AI,2,G,P,15,15,15,5/31/2006,4/11/2006,52.2833,-174.8333,30060,PACIFIC OCEAN PERCH
REFM,A047,9780,301,b30105A,BS,2,G,P,11,11,11,5/31/2006,4/11/2006,58.4666,-174.55,30060,PACIFIC OCEAN PERCH
REFM,A078,9583,301,b30105A,AI,2,G,P,14,17,17,5/31/2006,4/11/2006,51.9,178,30060,PACIFIC OCEAN PERCH
REFM,A078,9583,301,b30105A,AI,2,G,P,18,18,18,5/31/2006,4/11/2006,52.3166,-173.7166,30060,PACIFIC OCEAN PERCH
REFM,A078,9583,301,b30105A,AI,2,G,P,35,37,35,5/31/2006,4/11/2006,52.3166,-173.7166,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,1,G,P,7,7,7,5/31/2006,4/11/2006,51.75,176.9833,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,1,G,P,10,10,10,5/31/2006,4/11/2006,51.3166,-179.45,30060,PACIFIC OCEAN PERCH
REFM,A068,9915,301,b30105A,AI,2,G,P,9,9,9,5/31/2006,4/11/2006,51.3166,-179.45,30060,PACIFIC OCEAN PERCH
REFM,A563,9782,301,b30105A,BS,1,G,P,14,14,14,5/31/2006,4/11/2006,54.3833,-165.8,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,7,7,7,5/31/2006,4/11/2006,51.6166,-179.1166,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,10,11,11,5/31/2006,4/11/2006,51.6166,-179.1166,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,16,16,16,5/31/2006,4/11/2006,51.9833,178.9666,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,19,20,19,5/31/2006,4/11/2006,51.9833,178.9666,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,18,19,18,5/31/2006,4/11/2006,51.9833,178.9666,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,25,27,27,5/31/2006,4/11/2006,51.6166,-179,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,12,9,12,5/31/2006,4/11/2006,51.6,-178.95,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,18,19,18,5/31/2006,4/11/2006,51.6,-178.9333,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,17,16,16,5/31/2006,4/11/2006,51.6,-178.9333,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,37,39,39,5/31/2006,4/11/2006,51.5833,-179.1833,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,2,G,P,18,19,18,5/31/2006,4/11/2006,51.6166,-179.0666,30060,PACIFIC OCEAN PERCH
REFM,A110,9895,301,b30105A,AI,1,G,P,10,9,9,5/31/2006,4/11/2006,51.6,-178.9666,30060,PACIFIC OCEAN PERCH
REFM,A108,9938,301,b30105A,AI,2,G,P,12,14,12,5/31/2006,4/11/2006,52.1333,173.7833,30060,PACIFIC OCEAN PERCH
REFM,A050,9841,301,b30105A,AI,2,G,P,17,16,17,5/31/2006,4/11/2006,52.2666,175.2,30060,PACIFIC OCEAN PERCH
REFM,A050,9841,301,b30105A,AI,2,G,P,22,22,22,5/31/2006,4/11/2006,51.7,-178.4,30060,PACIFIC OCEAN PERCH
REFM,A050,9841,301,b30105A,AI,2,G,P,10,11,10,5/31/2006,4/11/2006,52.2833,-173.0166,30060,PACIFIC OCEAN PERCH
