SHIP,SURVEY,HAUL,SPECIES_CODE,COMMON_NAME,SCIENTIFIC_NAME,PARTITION,ORGANISM_WEIGHT,SEX,organism_length,length_type,region
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.6,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.5,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.2,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.6,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.8,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.489,Unsexed,32.5,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.673,Unsexed,37.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.711,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.547,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.635,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.82,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.446,Unsexed,31.6,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.598,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.567,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.744,Unsexed,38.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.748,Unsexed,38.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.537,Unsexed,34.6,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.504,Unsexed,31.9,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.988,Unsexed,42,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.706,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.78,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.602,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.596,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.545,Unsexed,34.5,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.732,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.638,Unsexed,37.7,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.724,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.71,Unsexed,38.3,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.64,Unsexed,35.4,FORK_LENGTH,GOA Shelf
157,202308,29,30060,Pacific ocean perch,Sebastes alutus,Codend,0.756,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.519,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.878,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.799,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.612,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.468,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.526,Unsexed,34.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.535,Unsexed,34.4,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.958,Unsexed,42.9,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.878,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,0.872,Unsexed,39.6,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.2,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,0.526,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,43,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,44,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.5,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.4,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.3,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.2,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.9,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.1,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.3,FORK_LENGTH,GOA Shelf
157,202308,33,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,32.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.849,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.708,Unsexed,38.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.604,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.622,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.917,Unsexed,42.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.782,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.802,Unsexed,39.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.732,Unsexed,39.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.71,Unsexed,38.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.682,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.772,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.644,Unsexed,36.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.614,Unsexed,35.7,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.618,Unsexed,36.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.746,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.93,Unsexed,42,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.63,Unsexed,36.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.81,Unsexed,41.4,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.738,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.646,Unsexed,35.5,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.665,Unsexed,36.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.842,Unsexed,40.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.828,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.63,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,0.674,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.1,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.6,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.8,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.2,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,34,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.75,Unsexed,39.6,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.732,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.744,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.852,Unsexed,41.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.822,Unsexed,39.9,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.844,Unsexed,41,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.884,Unsexed,41.9,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.684,Unsexed,38.4,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.608,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,0.548,Unsexed,35.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,42.9,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.4,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.9,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.3,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.3,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41.4,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.3,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,41,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,33.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,34,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.2,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,40.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,44.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.6,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.8,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37.2,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,37,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.1,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,43.3,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,39.7,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,38.5,FORK_LENGTH,GOA Shelf
157,202308,36,30060,Pacific ocean perch,Sebastes alutus,Codend,NA,Unsexed,36.3,FORK_LENGTH,GOA Shelf
