"","CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
"41522",-741,"GOA",30060,230,3,2021,1.1,-20720
"41523",-741,"GOA",30060,240,4,2021,1.1,-20720
"41524",-741,"GOA",30060,240,4,2021,1.1,-20720
"41525",-741,"GOA",30060,250,7,2021,1.1,-20720
"41526",-741,"GOA",30060,250,8,2021,1.1,-20720
"41527",-741,"GOA",30060,260,12,2021,1.1,-20720
"41528",-741,"GOA",30060,260,5,2021,1.1,-20720
"41529",-741,"GOA",30060,270,7,2021,1.1,-20720
"41530",-741,"GOA",30060,270,1,2021,1.1,-20720
"41531",-741,"GOA",30060,280,7,2021,1.1,-20720
"41532",-741,"GOA",30060,280,2,2021,1.1,-20720
"41533",-741,"GOA",30060,290,6,2021,1.1,-20720
"41534",-741,"GOA",30060,290,6,2021,1.1,-20720
"41535",-741,"GOA",30060,300,4,2021,1.1,-20720
"41536",-741,"GOA",30060,300,3,2021,1.1,-20720
"41537",-741,"GOA",30060,310,4,2021,1.1,-20720
"41538",-741,"GOA",30060,310,5,2021,1.1,-20720
"41539",-741,"GOA",30060,320,3,2021,1.1,-20720
"41540",-741,"GOA",30060,320,2,2021,1.1,-20720
"41541",-741,"GOA",30060,330,4,2021,1.1,-20720
"41542",-741,"GOA",30060,330,1,2021,1.1,-20720
"41543",-741,"GOA",30060,340,16,2021,1.1,-20720
"41544",-741,"GOA",30060,340,5,2021,1.1,-20720
"41545",-741,"GOA",30060,350,14,2021,1.1,-20720
"41546",-741,"GOA",30060,350,5,2021,1.1,-20720
"41547",-741,"GOA",30060,360,9,2021,1.1,-20720
"41548",-741,"GOA",30060,360,5,2021,1.1,-20720
"41549",-741,"GOA",30060,370,8,2021,1.1,-20720
"41550",-741,"GOA",30060,370,6,2021,1.1,-20720
"41551",-741,"GOA",30060,380,4,2021,1.1,-20720
"41552",-741,"GOA",30060,380,3,2021,1.1,-20720
"41553",-741,"GOA",30060,390,1,2021,1.1,-20720
"41554",-741,"GOA",30060,390,1,2021,1.1,-20720
"41555",-741,"GOA",30060,400,1,2021,1.1,-20720
"41556",-741,"GOA",30060,420,1,2021,1.1,-20720
"41557",-741,"GOA",30060,430,1,2021,1.1,-20720
"41558",-741,"GOA",30060,200,1,2021,0,-20721
"41559",-741,"GOA",30060,110,1,2021,0,-20721
"41560",-741,"GOA",30060,190,1,2021,0,-20721
"41561",-741,"GOA",30060,200,1,2021,0,-20721
"41562",-741,"GOA",30060,210,1,2021,0,-20721
"41563",-741,"GOA",30060,230,1,2021,0,-20721
"41564",-741,"GOA",30060,340,1,2021,0,-20721
"41565",-741,"GOA",30060,390,1,2021,0,-20721
"41566",-741,"GOA",30060,220,3,2021,0,-20724
"41567",-741,"GOA",30060,200,1,2021,0,-20724
"41568",-741,"GOA",30060,210,4,2021,0,-20724
"41569",-741,"GOA",30060,210,2,2021,0,-20724
"41570",-741,"GOA",30060,220,3,2021,0,-20724
"41571",-741,"GOA",30060,230,5,2021,0,-20724
"41572",-741,"GOA",30060,230,4,2021,0,-20724
"41573",-741,"GOA",30060,240,3,2021,0,-20724
"41574",-741,"GOA",30060,240,8,2021,0,-20724
"41575",-741,"GOA",30060,250,5,2021,0,-20724
"41576",-741,"GOA",30060,250,5,2021,0,-20724
"41577",-741,"GOA",30060,260,6,2021,0,-20724
"41578",-741,"GOA",30060,260,5,2021,0,-20724
"41579",-741,"GOA",30060,270,3,2021,0,-20724
"41580",-741,"GOA",30060,270,5,2021,0,-20724
"41581",-741,"GOA",30060,280,3,2021,0,-20724
"41582",-741,"GOA",30060,280,3,2021,0,-20724
"41583",-741,"GOA",30060,290,3,2021,0,-20724
"41584",-741,"GOA",30060,290,2,2021,0,-20724
"41585",-741,"GOA",30060,300,2,2021,0,-20724
"41586",-741,"GOA",30060,310,3,2021,0,-20724
"41587",-741,"GOA",30060,310,2,2021,0,-20724
"41588",-741,"GOA",30060,320,1,2021,0,-20724
"41589",-741,"GOA",30060,330,1,2021,0,-20724
"41590",-741,"GOA",30060,360,1,2021,0,-20724
"41591",-741,"GOA",30060,250,1,2021,0,-20725
"41592",-741,"GOA",30060,170,3,2021,0,-20728
"41593",-741,"GOA",30060,130,2,2021,0,-20728
"41594",-741,"GOA",30060,140,1,2021,0,-20728
"41595",-741,"GOA",30060,140,1,2021,0,-20728
"41596",-741,"GOA",30060,170,7,2021,0,-20728
"41597",-741,"GOA",30060,180,16,2021,0,-20728
"41598",-741,"GOA",30060,180,8,2021,0,-20728
"41599",-741,"GOA",30060,190,11,2021,0,-20728
"41600",-741,"GOA",30060,190,6,2021,0,-20728
"41601",-741,"GOA",30060,200,8,2021,0,-20728
"41602",-741,"GOA",30060,200,12,2021,0,-20728
"41603",-741,"GOA",30060,210,20,2021,0,-20728
"41604",-741,"GOA",30060,210,23,2021,0,-20728
"41605",-741,"GOA",30060,220,22,2021,0,-20728
"41606",-741,"GOA",30060,220,29,2021,0,-20728
"41607",-741,"GOA",30060,230,19,2021,0,-20728
"41608",-741,"GOA",30060,230,21,2021,0,-20728
"41609",-741,"GOA",30060,240,3,2021,0,-20728
"41610",-741,"GOA",30060,260,1,2021,0,-20728
"41611",-741,"GOA",30060,150,1,2021,0,-20729
"41612",-741,"GOA",30060,130,1,2021,0,-20729
"41613",-741,"GOA",30060,140,1,2021,0,-20729
"41614",-741,"GOA",30060,140,1,2021,0,-20729
"41615",-741,"GOA",30060,150,2,2021,0,-20729
"41616",-741,"GOA",30060,170,3,2021,0,-20729
"41617",-741,"GOA",30060,170,4,2021,0,-20729
"41618",-741,"GOA",30060,180,3,2021,0,-20729
"41619",-741,"GOA",30060,180,4,2021,0,-20729
"41620",-741,"GOA",30060,190,4,2021,0,-20729
"41621",-741,"GOA",30060,190,1,2021,0,-20729
"41622",-741,"GOA",30060,200,2,2021,0,-20729
"41623",-741,"GOA",30060,200,1,2021,0,-20729
"41624",-741,"GOA",30060,210,16,2021,0,-20729
"41625",-741,"GOA",30060,210,15,2021,0,-20729
"41626",-741,"GOA",30060,220,30,2021,0,-20729
"41627",-741,"GOA",30060,220,28,2021,0,-20729
"41628",-741,"GOA",30060,230,47,2021,0,-20729
"41629",-741,"GOA",30060,230,33,2021,0,-20729
"41630",-741,"GOA",30060,240,31,2021,0,-20729
"41631",-741,"GOA",30060,240,15,2021,0,-20729
"41632",-741,"GOA",30060,250,5,2021,0,-20729
"41633",-741,"GOA",30060,250,6,2021,0,-20729
"41634",-741,"GOA",30060,260,3,2021,0,-20729
"41635",-741,"GOA",30060,260,2,2021,0,-20729
"41636",-741,"GOA",30060,320,1,2021,0,-20729
"41637",-741,"GOA",30060,340,2,2021,0,-20733
"41638",-741,"GOA",30060,320,2,2021,0,-20733
"41639",-741,"GOA",30060,330,1,2021,0,-20733
"41640",-741,"GOA",30060,340,2,2021,0,-20733
"41641",-741,"GOA",30060,350,1,2021,0,-20733
"41642",-741,"GOA",30060,350,3,2021,0,-20733
"41643",-741,"GOA",30060,360,4,2021,0,-20733
"41644",-741,"GOA",30060,360,3,2021,0,-20733
"41645",-741,"GOA",30060,370,2,2021,0,-20733
"41646",-741,"GOA",30060,370,7,2021,0,-20733
"41647",-741,"GOA",30060,380,3,2021,0,-20733
"41648",-741,"GOA",30060,380,8,2021,0,-20733
"41649",-741,"GOA",30060,390,1,2021,0,-20733
"41650",-741,"GOA",30060,390,3,2021,0,-20733
"41651",-741,"GOA",30060,400,2,2021,0,-20733
"41652",-741,"GOA",30060,410,1,2021,0,-20733
"41653",-741,"GOA",30060,410,2,2021,0,-20733
"41654",-741,"GOA",30060,220,1,2021,0,-20734
"41655",-741,"GOA",30060,230,1,2021,0,-20734
"41656",-741,"GOA",30060,250,1,2021,0,-20734
"41657",-741,"GOA",30060,150,1,2021,0,-20735
"41658",-741,"GOA",30060,220,1,2021,0,-20735
"41659",-741,"GOA",30060,200,2,2021,0,-20736
"41660",-741,"GOA",30060,180,3,2021,0,-20736
"41661",-741,"GOA",30060,190,2,2021,0,-20736
"41662",-741,"GOA",30060,200,6,2021,0,-20736
"41663",-741,"GOA",30060,210,11,2021,0,-20736
"41664",-741,"GOA",30060,210,9,2021,0,-20736
"41665",-741,"GOA",30060,220,11,2021,0,-20736
"41666",-741,"GOA",30060,220,5,2021,0,-20736
"41667",-741,"GOA",30060,230,9,2021,0,-20736
"41668",-741,"GOA",30060,230,5,2021,0,-20736
"41669",-741,"GOA",30060,240,2,2021,0,-20736
"41670",-741,"GOA",30060,240,4,2021,0,-20736
"41671",-741,"GOA",30060,250,3,2021,0,-20736
"41672",-741,"GOA",30060,250,7,2021,0,-20736
"41673",-741,"GOA",30060,260,2,2021,0,-20736
"41674",-741,"GOA",30060,260,6,2021,0,-20736
"41675",-741,"GOA",30060,270,10,2021,0,-20736
"41676",-741,"GOA",30060,270,9,2021,0,-20736
"41677",-741,"GOA",30060,280,5,2021,0,-20736
"41678",-741,"GOA",30060,280,9,2021,0,-20736
"41679",-741,"GOA",30060,290,4,2021,0,-20736
"41680",-741,"GOA",30060,290,6,2021,0,-20736
"41681",-741,"GOA",30060,300,8,2021,0,-20736
"41682",-741,"GOA",30060,300,5,2021,0,-20736
"41683",-741,"GOA",30060,310,5,2021,0,-20736
"41684",-741,"GOA",30060,310,7,2021,0,-20736
"41685",-741,"GOA",30060,320,6,2021,0,-20736
"41686",-741,"GOA",30060,320,2,2021,0,-20736
"41687",-741,"GOA",30060,330,1,2021,0,-20736
"41688",-741,"GOA",30060,330,5,2021,0,-20736
"41689",-741,"GOA",30060,340,2,2021,0,-20736
"41690",-741,"GOA",30060,340,2,2021,0,-20736
"41691",-741,"GOA",30060,350,1,2021,0,-20736
"41692",-741,"GOA",30060,350,1,2021,0,-20736
"41693",-741,"GOA",30060,360,1,2021,0,-20736
"41694",-741,"GOA",30060,360,3,2021,0,-20736
"41695",-741,"GOA",30060,380,1,2021,0,-20736
"41696",-741,"GOA",30060,400,2,2021,0,-20736
"41697",-741,"GOA",30060,410,1,2021,0,-20736
"41698",-741,"GOA",30060,200,3,2021,0,-20737
"41699",-741,"GOA",30060,190,1,2021,0,-20737
"41700",-741,"GOA",30060,190,1,2021,0,-20737
"41701",-741,"GOA",30060,200,2,2021,0,-20737
"41702",-741,"GOA",30060,210,5,2021,0,-20737
"41703",-741,"GOA",30060,210,1,2021,0,-20737
"41704",-741,"GOA",30060,220,5,2021,0,-20737
"41705",-741,"GOA",30060,220,5,2021,0,-20737
"41706",-741,"GOA",30060,230,2,2021,0,-20737
"41707",-741,"GOA",30060,230,3,2021,0,-20737
"41708",-741,"GOA",30060,240,2,2021,0,-20737
"41709",-741,"GOA",30060,250,1,2021,0,-20737
"41710",-741,"GOA",30060,260,2,2021,0,-20737
"41711",-741,"GOA",30060,270,1,2021,0,-20737
"41712",-741,"GOA",30060,280,3,2021,0,-20737
"41713",-741,"GOA",30060,290,1,2021,0,-20737
"41714",-741,"GOA",30060,290,2,2021,0,-20737
"41715",-741,"GOA",30060,300,4,2021,0,-20737
"41716",-741,"GOA",30060,310,1,2021,0,-20737
"41717",-741,"GOA",30060,310,5,2021,0,-20737
"41718",-741,"GOA",30060,320,5,2021,0,-20737
"41719",-741,"GOA",30060,320,6,2021,0,-20737
"41720",-741,"GOA",30060,330,4,2021,0,-20737
"41721",-741,"GOA",30060,330,2,2021,0,-20737
"41722",-741,"GOA",30060,340,4,2021,0,-20737
"41723",-741,"GOA",30060,340,5,2021,0,-20737
"41724",-741,"GOA",30060,350,7,2021,0,-20737
"41725",-741,"GOA",30060,350,8,2021,0,-20737
"41726",-741,"GOA",30060,360,7,2021,0,-20737
"41727",-741,"GOA",30060,360,13,2021,0,-20737
"41728",-741,"GOA",30060,370,10,2021,0,-20737
"41729",-741,"GOA",30060,370,6,2021,0,-20737
"41730",-741,"GOA",30060,380,12,2021,0,-20737
"41731",-741,"GOA",30060,380,13,2021,0,-20737
"41732",-741,"GOA",30060,390,15,2021,0,-20737
"41733",-741,"GOA",30060,390,6,2021,0,-20737
"41734",-741,"GOA",30060,400,3,2021,0,-20737
"41735",-741,"GOA",30060,400,5,2021,0,-20737
"41736",-741,"GOA",30060,410,3,2021,0,-20737
"41737",-741,"GOA",30060,410,5,2021,0,-20737
"41738",-741,"GOA",30060,420,1,2021,0,-20737
"41739",-741,"GOA",30060,420,6,2021,0,-20737
"41740",-741,"GOA",30060,430,2,2021,0,-20737
"41741",-741,"GOA",30060,230,2,2021,0,-20738
"41742",-741,"GOA",30060,220,1,2021,0,-20738
"41743",-741,"GOA",30060,220,1,2021,0,-20738
"41744",-741,"GOA",30060,230,2,2021,0,-20738
"41745",-741,"GOA",30060,240,2,2021,0,-20738
"41746",-741,"GOA",30060,240,3,2021,0,-20738
"41747",-741,"GOA",30060,250,4,2021,0,-20738
"41748",-741,"GOA",30060,250,4,2021,0,-20738
"41749",-741,"GOA",30060,260,1,2021,0,-20738
"41750",-741,"GOA",30060,260,3,2021,0,-20738
"41751",-741,"GOA",30060,270,1,2021,0,-20738
"41752",-741,"GOA",30060,270,1,2021,0,-20738
"41753",-741,"GOA",30060,290,1,2021,0,-20738
"41754",-741,"GOA",30060,300,1,2021,0,-20738
"41755",-741,"GOA",30060,340,1,2021,0,-20738
"41756",-741,"GOA",30060,380,1,2021,0,-20738
"41757",-741,"GOA",30060,220,1,2021,0,-20739
"41758",-741,"GOA",30060,190,1,2021,0,-20739
"41759",-741,"GOA",30060,210,1,2021,0,-20739
"41760",-741,"GOA",30060,210,1,2021,0,-20739
"41761",-741,"GOA",30060,220,1,2021,0,-20739
"41762",-741,"GOA",30060,230,1,2021,0,-20739
"41763",-741,"GOA",30060,280,1,2021,0,-20739
"41764",-741,"GOA",30060,170,4,2021,0,-20740
"41765",-741,"GOA",30060,150,1,2021,0,-20740
"41766",-741,"GOA",30060,160,1,2021,0,-20740
"41767",-741,"GOA",30060,170,2,2021,0,-20740
"41768",-741,"GOA",30060,180,6,2021,0,-20740
"41769",-741,"GOA",30060,180,1,2021,0,-20740
"41770",-741,"GOA",30060,190,1,2021,0,-20740
"41771",-741,"GOA",30060,190,2,2021,0,-20740
"41772",-741,"GOA",30060,210,1,2021,0,-20740
"41773",-741,"GOA",30060,220,2,2021,0,-20740
"41774",-741,"GOA",30060,220,2,2021,0,-20740
"41775",-741,"GOA",30060,240,1,2021,0,-20740
"41776",-741,"GOA",30060,180,1,2021,0,-20741
"41777",-741,"GOA",30060,210,1,2021,0,-20741
"41778",-741,"GOA",30060,210,1,2021,0,-20741
"41779",-741,"GOA",30060,220,3,2021,0,-20741
"41780",-741,"GOA",30060,230,2,2021,0,-20741
"41781",-741,"GOA",30060,240,2,2021,0,-20741
"41782",-741,"GOA",30060,240,1,2021,0,-20741
"41783",-741,"GOA",30060,250,2,2021,0,-20741
"41784",-741,"GOA",30060,260,1,2021,0,-20741
"41785",-741,"GOA",30060,270,1,2021,0,-20741
"41786",-741,"GOA",30060,280,2,2021,0,-20741
"41787",-741,"GOA",30060,290,1,2021,0,-20741
"41788",-741,"GOA",30060,290,1,2021,0,-20741
"41789",-741,"GOA",30060,300,1,2021,0,-20741
"41790",-741,"GOA",30060,300,2,2021,0,-20741
"41791",-741,"GOA",30060,310,2,2021,0,-20741
"41792",-741,"GOA",30060,320,1,2021,0,-20741
"41793",-741,"GOA",30060,320,2,2021,0,-20741
"41794",-741,"GOA",30060,330,3,2021,0,-20741
"41795",-741,"GOA",30060,330,1,2021,0,-20741
"41796",-741,"GOA",30060,340,6,2021,0,-20741
"41797",-741,"GOA",30060,340,5,2021,0,-20741
"41798",-741,"GOA",30060,350,8,2021,0,-20741
"41799",-741,"GOA",30060,350,5,2021,0,-20741
"41800",-741,"GOA",30060,360,13,2021,0,-20741
"41801",-741,"GOA",30060,360,21,2021,0,-20741
"41802",-741,"GOA",30060,370,9,2021,0,-20741
"41803",-741,"GOA",30060,370,6,2021,0,-20741
"41804",-741,"GOA",30060,390,4,2021,0,-20741
"41805",-741,"GOA",30060,380,6,2021,0,-20741
"41806",-741,"GOA",30060,380,7,2021,0,-20741
"41807",-741,"GOA",30060,390,3,2021,0,-20741
"41808",-741,"GOA",30060,400,2,2021,0,-20741
"41809",-741,"GOA",30060,400,3,2021,0,-20741
"41810",-741,"GOA",30060,410,1,2021,0,-20741
"41811",-741,"GOA",30060,410,5,2021,0,-20741
"41812",-741,"GOA",30060,420,1,2021,0,-20741
"41813",-741,"GOA",30060,430,3,2021,0,-20741
"41814",-741,"GOA",30060,440,1,2021,0,-20742
"41815",-741,"GOA",30060,380,1,2021,0,-20742
"41816",-741,"GOA",30060,400,1,2021,0,-20742
"41817",-741,"GOA",30060,420,1,2021,0,-20742
"41818",-741,"GOA",30060,240,1,2021,1.1,-20743
"41819",-741,"GOA",30060,190,1,2021,1.1,-20743
"41820",-741,"GOA",30060,210,1,2021,1.1,-20743
"41821",-741,"GOA",30060,220,1,2021,1.1,-20743
"41822",-741,"GOA",30060,300,1,2021,1.1,-20743
"41823",-741,"GOA",30060,330,2,2021,1.1,-20743
"41824",-741,"GOA",30060,330,1,2021,1.1,-20743
"41825",-741,"GOA",30060,360,1,2021,1.1,-20743
"41826",-741,"GOA",30060,360,1,2021,1.1,-20743
"41827",-741,"GOA",30060,370,3,2021,1.1,-20743
"41828",-741,"GOA",30060,380,7,2021,1.1,-20743
"41829",-741,"GOA",30060,380,1,2021,1.1,-20743
"41830",-741,"GOA",30060,390,4,2021,1.1,-20743
"41831",-741,"GOA",30060,400,2,2021,1.1,-20743
"41832",-741,"GOA",30060,400,4,2021,1.1,-20743
"41833",-741,"GOA",30060,410,2,2021,1.1,-20743
"41834",-741,"GOA",30060,410,2,2021,1.1,-20743
"41835",-741,"GOA",30060,430,1,2021,1.1,-20743
"41836",-741,"GOA",30060,330,1,2021,1.1,-20744
"41837",-741,"GOA",30060,310,1,2021,1.1,-20744
"41838",-741,"GOA",30060,320,1,2021,1.1,-20744
"41839",-741,"GOA",30060,320,1,2021,1.1,-20744
"41840",-741,"GOA",30060,340,4,2021,1.1,-20744
"41841",-741,"GOA",30060,340,1,2021,1.1,-20744
"41842",-741,"GOA",30060,350,6,2021,1.1,-20744
"41843",-741,"GOA",30060,350,2,2021,1.1,-20744
"41844",-741,"GOA",30060,360,21,2021,1.1,-20744
"41845",-741,"GOA",30060,360,4,2021,1.1,-20744
"41846",-741,"GOA",30060,370,21,2021,1.1,-20744
"41847",-741,"GOA",30060,370,6,2021,1.1,-20744
"41848",-741,"GOA",30060,380,19,2021,1.1,-20744
"41849",-741,"GOA",30060,380,12,2021,1.1,-20744
"41850",-741,"GOA",30060,390,18,2021,1.1,-20744
"41851",-741,"GOA",30060,390,15,2021,1.1,-20744
"41852",-741,"GOA",30060,400,6,2021,1.1,-20744
"41853",-741,"GOA",30060,400,6,2021,1.1,-20744
"41854",-741,"GOA",30060,410,1,2021,1.1,-20744
"41855",-741,"GOA",30060,410,10,2021,1.1,-20744
"41856",-741,"GOA",30060,420,3,2021,1.1,-20744
"41857",-741,"GOA",30060,420,1,2021,1.1,-20744
"41858",-741,"GOA",30060,260,1,2021,0,-20746
"41859",-741,"GOA",30060,200,1,2021,0,-20746
"41860",-741,"GOA",30060,220,3,2021,0,-20746
"41861",-741,"GOA",30060,240,1,2021,0,-20746
"41862",-741,"GOA",30060,270,1,2021,0,-20746
"41863",-741,"GOA",30060,280,1,2021,0,-20746
"41864",-741,"GOA",30060,280,2,2021,0,-20746
"41865",-741,"GOA",30060,290,1,2021,0,-20746
"41866",-741,"GOA",30060,300,3,2021,0,-20746
"41867",-741,"GOA",30060,300,2,2021,0,-20746
"41868",-741,"GOA",30060,310,1,2021,0,-20746
"41869",-741,"GOA",30060,310,1,2021,0,-20746
"41870",-741,"GOA",30060,320,1,2021,0,-20746
"41871",-741,"GOA",30060,320,2,2021,0,-20746
"41872",-741,"GOA",30060,330,1,2021,0,-20746
"41873",-741,"GOA",30060,330,4,2021,0,-20746
"41874",-741,"GOA",30060,340,4,2021,0,-20746
"41875",-741,"GOA",30060,340,1,2021,0,-20746
"41876",-741,"GOA",30060,350,16,2021,0,-20746
"41877",-741,"GOA",30060,350,1,2021,0,-20746
"41878",-741,"GOA",30060,360,15,2021,0,-20746
"41879",-741,"GOA",30060,360,5,2021,0,-20746
"41880",-741,"GOA",30060,370,19,2021,0,-20746
"41881",-741,"GOA",30060,370,8,2021,0,-20746
"41882",-741,"GOA",30060,380,7,2021,0,-20746
"41883",-741,"GOA",30060,380,12,2021,0,-20746
"41884",-741,"GOA",30060,390,2,2021,0,-20746
"41885",-741,"GOA",30060,390,14,2021,0,-20746
"41886",-741,"GOA",30060,400,2,2021,0,-20746
"41887",-741,"GOA",30060,400,12,2021,0,-20746
"41888",-741,"GOA",30060,410,11,2021,0,-20746
"41889",-741,"GOA",30060,420,1,2021,0,-20746
"41890",-741,"GOA",30060,420,2,2021,0,-20746
"41891",-741,"GOA",30060,440,1,2021,0,-20746
"41892",-741,"GOA",30060,450,1,2021,0,-20746
"41893",-741,"GOA",30060,460,1,2021,0,-20746
"41894",-741,"GOA",30060,470,1,2021,0,-20746
"41895",-741,"GOA",30060,190,4,2021,1.11,-20747
"41896",-741,"GOA",30060,140,1,2021,1.11,-20747
"41897",-741,"GOA",30060,180,4,2021,1.11,-20747
"41898",-741,"GOA",30060,180,1,2021,1.11,-20747
"41899",-741,"GOA",30060,190,4,2021,1.11,-20747
"41900",-741,"GOA",30060,200,5,2021,1.11,-20747
"41901",-741,"GOA",30060,200,5,2021,1.11,-20747
"41902",-741,"GOA",30060,210,2,2021,1.11,-20747
"41903",-741,"GOA",30060,210,3,2021,1.11,-20747
"41904",-741,"GOA",30060,220,7,2021,1.11,-20747
"41905",-741,"GOA",30060,220,7,2021,1.11,-20747
"41906",-741,"GOA",30060,230,4,2021,1.11,-20747
"41907",-741,"GOA",30060,230,5,2021,1.11,-20747
"41908",-741,"GOA",30060,240,2,2021,1.11,-20747
"41909",-741,"GOA",30060,240,3,2021,1.11,-20747
"41910",-741,"GOA",30060,250,2,2021,1.11,-20747
"41911",-741,"GOA",30060,260,2,2021,1.11,-20747
"41912",-741,"GOA",30060,260,1,2021,1.11,-20747
"41913",-741,"GOA",30060,270,3,2021,1.11,-20747
"41914",-741,"GOA",30060,270,4,2021,1.11,-20747
"41915",-741,"GOA",30060,280,1,2021,1.11,-20747
"41916",-741,"GOA",30060,280,6,2021,1.11,-20747
"41917",-741,"GOA",30060,290,4,2021,1.11,-20747
"41918",-741,"GOA",30060,290,1,2021,1.11,-20747
"41919",-741,"GOA",30060,300,5,2021,1.11,-20747
"41920",-741,"GOA",30060,300,3,2021,1.11,-20747
"41921",-741,"GOA",30060,310,5,2021,1.11,-20747
"41922",-741,"GOA",30060,310,6,2021,1.11,-20747
"41923",-741,"GOA",30060,320,6,2021,1.11,-20747
"41924",-741,"GOA",30060,320,3,2021,1.11,-20747
"41925",-741,"GOA",30060,330,3,2021,1.11,-20747
"41926",-741,"GOA",30060,330,4,2021,1.11,-20747
"41927",-741,"GOA",30060,340,1,2021,1.11,-20747
"41928",-741,"GOA",30060,340,2,2021,1.11,-20747
"41929",-741,"GOA",30060,350,2,2021,1.11,-20747
"41930",-741,"GOA",30060,350,2,2021,1.11,-20747
"41931",-741,"GOA",30060,360,3,2021,1.11,-20747
"41932",-741,"GOA",30060,360,3,2021,1.11,-20747
"41933",-741,"GOA",30060,370,8,2021,1.11,-20747
"41934",-741,"GOA",30060,370,1,2021,1.11,-20747
"41935",-741,"GOA",30060,380,2,2021,1.11,-20747
"41936",-741,"GOA",30060,380,4,2021,1.11,-20747
"41937",-741,"GOA",30060,390,5,2021,1.11,-20747
"41938",-741,"GOA",30060,390,1,2021,1.11,-20747
"41939",-741,"GOA",30060,400,2,2021,1.11,-20747
"41940",-741,"GOA",30060,400,7,2021,1.11,-20747
"41941",-741,"GOA",30060,410,2,2021,1.11,-20747
"41942",-741,"GOA",30060,410,11,2021,1.11,-20747
"41943",-741,"GOA",30060,420,5,2021,1.11,-20747
"41944",-741,"GOA",30060,430,3,2021,1.11,-20747
"41945",-741,"GOA",30060,440,1,2021,1.11,-20747
"41946",-741,"GOA",30060,450,2,2021,1.11,-20747
"41947",-741,"GOA",30060,460,1,2021,1.11,-20747
"41948",-741,"GOA",30060,170,6,2021,0,-20748
"41949",-741,"GOA",30060,140,1,2021,0,-20748
"41950",-741,"GOA",30060,150,1,2021,0,-20748
"41951",-741,"GOA",30060,150,1,2021,0,-20748
"41952",-741,"GOA",30060,170,3,2021,0,-20748
"41953",-741,"GOA",30060,180,8,2021,0,-20748
"41954",-741,"GOA",30060,180,12,2021,0,-20748
"41955",-741,"GOA",30060,190,9,2021,0,-20748
"41956",-741,"GOA",30060,190,3,2021,0,-20748
"41957",-741,"GOA",30060,200,11,2021,0,-20748
"41958",-741,"GOA",30060,200,9,2021,0,-20748
"41959",-741,"GOA",30060,220,16,2021,0,-20748
"41960",-741,"GOA",30060,210,8,2021,0,-20748
"41961",-741,"GOA",30060,210,14,2021,0,-20748
"41962",-741,"GOA",30060,220,10,2021,0,-20748
"41963",-741,"GOA",30060,230,9,2021,0,-20748
"41964",-741,"GOA",30060,230,8,2021,0,-20748
"41965",-741,"GOA",30060,240,4,2021,0,-20748
"41966",-741,"GOA",30060,240,5,2021,0,-20748
"41967",-741,"GOA",30060,250,2,2021,0,-20748
"41968",-741,"GOA",30060,250,1,2021,0,-20748
"41969",-741,"GOA",30060,260,2,2021,0,-20748
"41970",-741,"GOA",30060,270,6,2021,0,-20748
"41971",-741,"GOA",30060,270,1,2021,0,-20748
"41972",-741,"GOA",30060,280,3,2021,0,-20748
"41973",-741,"GOA",30060,280,5,2021,0,-20748
"41974",-741,"GOA",30060,290,5,2021,0,-20748
"41975",-741,"GOA",30060,290,2,2021,0,-20748
"41976",-741,"GOA",30060,300,3,2021,0,-20748
"41977",-741,"GOA",30060,300,2,2021,0,-20748
"41978",-741,"GOA",30060,310,4,2021,0,-20748
"41979",-741,"GOA",30060,320,4,2021,0,-20748
"41980",-741,"GOA",30060,320,2,2021,0,-20748
"41981",-741,"GOA",30060,330,2,2021,0,-20748
"41982",-741,"GOA",30060,330,2,2021,0,-20748
"41983",-741,"GOA",30060,340,2,2021,0,-20748
"41984",-741,"GOA",30060,350,3,2021,0,-20748
"41985",-741,"GOA",30060,350,3,2021,0,-20748
"41986",-741,"GOA",30060,360,8,2021,0,-20748
"41987",-741,"GOA",30060,360,7,2021,0,-20748
"41988",-741,"GOA",30060,370,4,2021,0,-20748
"41989",-741,"GOA",30060,370,6,2021,0,-20748
"41990",-741,"GOA",30060,380,3,2021,0,-20748
"41991",-741,"GOA",30060,380,5,2021,0,-20748
"41992",-741,"GOA",30060,390,4,2021,0,-20748
"41993",-741,"GOA",30060,390,2,2021,0,-20748
"41994",-741,"GOA",30060,400,1,2021,0,-20748
"41995",-741,"GOA",30060,400,1,2021,0,-20748
"41996",-741,"GOA",30060,410,2,2021,0,-20748
"41997",-741,"GOA",30060,420,1,2021,0,-20748
"41998",-741,"GOA",30060,430,5,2021,0,-20748
"41999",-741,"GOA",30060,440,1,2021,0,-20748
"42000",-741,"GOA",30060,200,7,2021,0,-20749
"42001",-741,"GOA",30060,180,4,2021,0,-20749
"42002",-741,"GOA",30060,190,5,2021,0,-20749
"42003",-741,"GOA",30060,190,5,2021,0,-20749
"42004",-741,"GOA",30060,200,6,2021,0,-20749
"42005",-741,"GOA",30060,210,18,2021,0,-20749
"42006",-741,"GOA",30060,210,16,2021,0,-20749
"42007",-741,"GOA",30060,220,26,2021,0,-20749
"42008",-741,"GOA",30060,220,23,2021,0,-20749
"42009",-741,"GOA",30060,230,16,2021,0,-20749
